id,name,category,hasImg,title,artist
4581,tt5247022,1,1,Paterson,Jim Jarmusch
4582,tt0084911,1,1,Witness for the Prosecution,Alan Gibson
4583,tt3612616,1,1,Mommy,Xavier Dolan
4584,tt0425210,1,1,Lucky Number Slevin,Paul McGuigan
4585,tt2872718,1,1,Nightcrawler,Dan Gilroy
4586,tt0283139,1,1,White Oleander,Peter Kosminsky
4587,tt0070379,1,1,Mean Streets,Martin Scorsese
4588,tt0372784,1,1,Batman Begins,Christopher Nolan
4589,tt0111693,1,1,When a Man Loves a Woman,Luis Mandoki
4590,tt0057115,1,1,The Great Escape,John Sturges
4591,tt0408306,1,1,Munich,Steven Spielberg
4592,tt0080569,1,1,Cruising,William Friedkin
4593,tt0088184,1,1,Stranger Than Paradise,Jim Jarmusch
4594,tt0477348,1,1,No Country for Old Men,"Joel Coen, Ethan Coen"
4595,tt0119485,1,1,Kundun,Martin Scorsese
4596,tt0264796,1,1,Life as a House,Irwin Winkler
4597,tt0095174,1,1,Frantic,Roman Polanski
4598,tt0057877,1,1,Becket,Peter Glenville
4599,tt0083987,1,1,Gandhi,Richard Attenborough
4600,tt2125435,1,1,Beasts of the Southern Wild,Benh Zeitlin
4601,tt0758774,1,1,Body of Lies,Ridley Scott
4602,tt0091188,1,1,Heartburn,Mike Nichols
4603,tt0138704,1,1,Pi,Darren Aronofsky
4604,tt0175880,1,1,Magnolia,Paul Thomas Anderson
4605,tt0120815,1,1,Saving Private Ryan,Steven Spielberg
4606,tt4082068,1,1,Dheepan,Jacques Audiard
4607,tt0071733,1,1,Lacombe Lucien,Louis Malle
4608,tt2991224,1,1,Mandariinid,Zaza Urushadze
4609,tt0104797,1,1,Malcolm X,Spike Lee
4610,tt0088680,1,1,After Hours,Martin Scorsese
4611,tt0069762,1,1,Badlands,Terrence Malick
4612,tt0091763,1,1,Platoon,Oliver Stone
4613,tt0113987,1,1,Nixon,Oliver Stone
4614,tt0095953,1,1,Rain Man,Barry Levinson
4615,tt0407887,1,1,The Departed,Martin Scorsese
4616,tt0061811,1,1,In the Heat of the Night,Norman Jewison
4617,tt0100157,1,1,Misery,Rob Reiner
4618,tt0363988,1,1,Secret Window,David Koepp
4619,tt1045658,1,1,Silver Linings Playbook,David O. Russell
4620,tt1204975,1,1,Last Vegas,Jon Turteltaub
4621,tt0936501,1,1,Taken,Pierre Morel
4622,tt0455760,1,1,Dead Silence,James Wan
4623,tt0087843,1,1,Once Upon a Time in America,Sergio Leone
4624,tt0091167,1,1,Hannah and Her Sisters,Woody Allen
4625,tt1448755,1,1,Killer Elite,Gary McKendry
4626,tt0107554,1,1,Menace II Society,"Allen Hughes, Albert Hughes"
4627,tt0257360,1,1,About Schmidt,Alexander Payne
4628,tt0120663,1,1,Eyes Wide Shut,Stanley Kubrick
4629,tt0089927,1,1,Rocky IV,Sylvester Stallone
4630,tt0212712,1,1,2046,Kar-Wai Wong
4631,tt0783532,1,1,Jerusalema,Ralph Ziman
4632,tt0268995,1,1,The Majestic,Frank Darabont
4633,tt0281358,1,1,A Walk to Remember,Adam Shankman
4634,tt1125849,1,1,The Wrestler,Darren Aronofsky
4635,tt0067372,1,1,The Tragedy of Macbeth,Roman Polanski
4636,tt2334649,1,1,Fruitvale Station,Ryan Coogler
4637,tt0033467,1,1,Citizen Kane,Orson Welles
4638,tt0082846,1,1,On Golden Pond,Mark Rydell
4639,tt1057500,1,1,Invictus,Clint Eastwood
4640,tt1179031,1,1,Cold in July,Jim Mickle
4641,tt0264464,1,1,Catch Me If You Can,Steven Spielberg
4642,tt1219289,1,1,Limitless,Neil Burger
4643,tt1219289,1,1,Limitless,Neil Burger
4644,tt0264464,1,1,Catch Me If You Can,Steven Spielberg
4645,tt1179031,1,1,Cold in July,Jim Mickle
4646,tt0082846,1,1,On Golden Pond,Mark Rydell
4647,tt1057500,1,1,Invictus,Clint Eastwood
4648,tt2334649,1,1,Fruitvale Station,Ryan Coogler
4649,tt0067372,1,1,The Tragedy of Macbeth,Roman Polanski
4650,tt0033467,1,1,Citizen Kane,Orson Welles
4651,tt0281358,1,1,A Walk to Remember,Adam Shankman
4652,tt1125849,1,1,The Wrestler,Darren Aronofsky
4653,tt0120663,1,1,Eyes Wide Shut,Stanley Kubrick
4654,tt0257360,1,1,About Schmidt,Alexander Payne
4655,tt0107554,1,1,Menace II Society,"Allen Hughes, Albert Hughes"
4656,tt1448755,1,1,Killer Elite,Gary McKendry
4657,tt0091167,1,1,Hannah and Her Sisters,Woody Allen
4658,tt0268995,1,1,The Majestic,Frank Darabont
4659,tt0783532,1,1,Jerusalema,Ralph Ziman
4660,tt0212712,1,1,2046,Kar-Wai Wong
4661,tt0089927,1,1,Rocky IV,Sylvester Stallone
4662,tt1204975,1,1,Last Vegas,Jon Turteltaub
4663,tt1045658,1,1,Silver Linings Playbook,David O. Russell
4664,tt0363988,1,1,Secret Window,David Koepp
4665,tt0087843,1,1,Once Upon a Time in America,Sergio Leone
4666,tt0455760,1,1,Dead Silence,James Wan
4667,tt0936501,1,1,Taken,Pierre Morel
4668,tt0091763,1,1,Platoon,Oliver Stone
4669,tt0113987,1,1,Nixon,Oliver Stone
4670,tt0061811,1,1,In the Heat of the Night,Norman Jewison
4671,tt0100157,1,1,Misery,Rob Reiner
4672,tt0407887,1,1,The Departed,Martin Scorsese
4673,tt0095953,1,1,Rain Man,Barry Levinson
4674,tt2991224,1,1,Mandariinid,Zaza Urushadze
4675,tt0071733,1,1,Lacombe Lucien,Louis Malle
4676,tt0069762,1,1,Badlands,Terrence Malick
4677,tt0088680,1,1,After Hours,Martin Scorsese
4678,tt0104797,1,1,Malcolm X,Spike Lee
4679,tt0138704,1,1,Pi,Darren Aronofsky
4680,tt0091188,1,1,Heartburn,Mike Nichols
4681,tt4082068,1,1,Dheepan,Jacques Audiard
4682,tt0120815,1,1,Saving Private Ryan,Steven Spielberg
4683,tt0175880,1,1,Magnolia,Paul Thomas Anderson
4684,tt0057877,1,1,Becket,Peter Glenville
4685,tt0095174,1,1,Frantic,Roman Polanski
4686,tt0264796,1,1,Life as a House,Irwin Winkler
4687,tt0083987,1,1,Gandhi,Richard Attenborough
4688,tt0758774,1,1,Body of Lies,Ridley Scott
4689,tt2125435,1,1,Beasts of the Southern Wild,Benh Zeitlin
4690,tt0080569,1,1,Cruising,William Friedkin
4691,tt0477348,1,1,No Country for Old Men,"Joel Coen, Ethan Coen"
4692,tt0119485,1,1,Kundun,Martin Scorsese
4693,tt0088184,1,1,Stranger Than Paradise,Jim Jarmusch
4694,tt0111693,1,1,When a Man Loves a Woman,Luis Mandoki
4695,tt0408306,1,1,Munich,Steven Spielberg
4696,tt0057115,1,1,The Great Escape,John Sturges
4697,tt0372784,1,1,Batman Begins,Christopher Nolan
4698,tt0070379,1,1,Mean Streets,Martin Scorsese
4699,tt3612616,1,1,Mommy,Xavier Dolan
4700,tt0084911,1,1,Witness for the Prosecution,Alan Gibson
4701,tt0283139,1,1,White Oleander,Peter Kosminsky
4702,tt2872718,1,1,Nightcrawler,Dan Gilroy
4703,tt0425210,1,1,Lucky Number Slevin,Paul McGuigan
4704,tt5247022,1,1,Paterson,Jim Jarmusch
4705,tt0332280,1,1,The Notebook,Nick Cassavetes
4706,tt1439572,1,1,Perfect Sense,David Mackenzie
4707,tt1670345,1,1,Now You See Me,Louis Leterrier
4708,tt3300542,1,1,London Has Fallen,Babak Najafi
4709,tt1360860,1,1,Darbareye Elly,Asghar Farhadi
4710,tt1164999,1,1,Biutiful,Alejandro G. IÃ±Ã¡rritu
4711,tt0052618,1,1,Ben-Hur,William Wyler
4712,tt0247586,1,1,Nueve reinas,FabiÃ¡n Bielinsky
4713,tt0446013,1,1,Pathfinder,Marcus Nispel
4714,tt0292610,1,1,No Good Deed,Bob Rafelson
4715,tt0093277,1,1,Ironweed,Hector Babenco
4716,tt2379713,1,1,Spectre,Sam Mendes
4717,tt1242460,1,1,We Need to Talk About Kevin,Lynne Ramsay
4718,tt4846340,1,1,Hidden Figures,Theodore Melfi
4719,tt0401792,1,1,Sin City,"Frank Miller, Quentin Tarantino, Robert Rodriguez"
4720,tt0100507,1,1,Rocky V,John G. Avildsen
4721,tt0884328,1,1,The Mist,Frank Darabont
4722,tt0115710,1,1,Blood and Wine,Bob Rafelson
4723,tt0498399,1,1,We Own the Night,James Gray
4724,tt0101921,1,1,Fried Green Tomatoes,Jon Avnet
4725,tt1389096,1,1,Stand Up Guys,Fisher Stevens
4726,tt1582248,1,1,Puncture,"Mark Kassen, Adam Kassen"
4727,tt0099685,1,1,Goodfellas,Martin Scorsese
4728,tt0342735,1,1,Manderlay,Lars von Trier
4729,tt0315733,1,1,21 Grams,Alejandro G. IÃ±Ã¡rritu
4730,tt0119643,1,1,Meet Joe Black,Martin Brest
4731,tt0765429,1,1,American Gangster,Ridley Scott
4732,tt0109642,1,1,Dolores Claiborne,Taylor Hackford
4733,tt1103275,1,1,Two Lovers,James Gray
4734,tt0094056,1,1,Street Smart,Jerry Schatzberg
4735,tt0081398,1,1,Raging Bull,Martin Scorsese
4736,tt1296898,1,1,Waiting for Forever,James Keach
4737,tt0430105,1,1,Four Brothers,John Singleton
4738,tt0120399,1,1,U Turn,Oliver Stone
4739,tt1194173,1,1,The Bourne Legacy,Tony Gilroy
4740,tt0106856,1,1,Falling Down,Joel Schumacher
4741,tt0120885,1,1,Wag the Dog,Barry Levinson
4742,tt0089881,1,1,Ran,Akira Kurosawa
4743,tt0102926,1,1,The Silence of the Lambs,Jonathan Demme
4744,tt0452623,1,1,Gone Baby Gone,Ben Affleck
4745,tt0265086,1,1,Black Hawk Down,Ridley Scott
4746,tt0086541,1,1,Videodrome,David Cronenberg
4747,tt0075686,1,1,Annie Hall,Woody Allen
4748,tt0106881,1,1,Fearless,Peter Weir
4749,tt0489037,1,1,Who Killed the Electric Car?,Chris Paine
4750,tt0298203,1,1,8 Mile,Curtis Hanson
4751,tt0414993,1,1,The Fountain,Darren Aronofsky
4752,tt0079817,1,1,Rocky II,Sylvester Stallone
4753,tt2375605,1,1,The Act of Killing,"Joshua Oppenheimer, Christine Cynn, Anonymous"
4754,tt0113118,1,1,Friday,F. Gary Gray
4755,tt2166616,1,1,Wrong Cops,Quentin Dupieux
4756,tt0109707,1,1,Ed Wood,Tim Burton
4757,tt2080374,1,1,Steve Jobs,Danny Boyle
4758,tt1321865,1,1,Carlos,
4759,tt1454029,1,1,The Help,Tate Taylor
4760,tt0116282,1,1,Fargo,"Joel Coen, Ethan Coen"
4761,tt0315543,1,1,Elsker dig for evigt,Susanne Bier
4762,tt0078788,1,1,Apocalypse Now,Francis Ford Coppola
4763,tt1403865,1,1,True Grit,"Joel Coen, Ethan Coen"
4764,tt0854678,1,1,Taxi to the Dark Side,Alex Gibney
4765,tt0031381,1,1,Gone with the Wind,"Sam Wood, George Cukor, Victor Fleming"
4766,tt2166616,1,1,Wrong Cops,Quentin Dupieux
4767,tt2375605,1,1,The Act of Killing,"Joshua Oppenheimer, Christine Cynn, Anonymous"
4768,tt0079817,1,1,Rocky II,Sylvester Stallone
4769,tt0414993,1,1,The Fountain,Darren Aronofsky
4770,tt0298203,1,1,8 Mile,Curtis Hanson
4771,tt0112883,1,1,Don Juan DeMarco,Jeremy Leven
4772,tt0031381,1,1,Gone with the Wind,"Sam Wood, George Cukor, Victor Fleming"
4773,tt0854678,1,1,Taxi to the Dark Side,Alex Gibney
4774,tt1403865,1,1,True Grit,"Joel Coen, Ethan Coen"
4775,tt0078788,1,1,Apocalypse Now,Francis Ford Coppola
4776,tt0206634,1,1,Children of Men,Alfonso CuarÃ³n
4777,tt0116282,1,1,Fargo,"Joel Coen, Ethan Coen"
4778,tt1454029,1,1,The Help,Tate Taylor
4779,tt1321865,1,1,Carlos,
4780,tt0119468,1,1,Kiss the Girls,Gary Fleder
4781,tt0109707,1,1,Ed Wood,Tim Burton
4782,tt0102926,1,1,The Silence of the Lambs,Jonathan Demme
4783,tt0452623,1,1,Gone Baby Gone,Ben Affleck
4784,tt0106856,1,1,Falling Down,Joel Schumacher
4785,tt0274812,1,1,Secretary,Steven Shainberg
4786,tt1855199,1,1,End of Watch,David Ayer
4787,tt0065234,1,1,Z,Costa-Gavras
4788,tt0056172,1,1,Lawrence of Arabia,David Lean
4789,tt0117951,1,1,Trainspotting,Danny Boyle
4790,tt0397313,1,1,Eight Below,Frank Marshall
4791,tt3397884,1,1,Sicario,Denis Villeneuve
4792,tt0081398,1,1,Raging Bull,Martin Scorsese
4793,tt0964185,1,1,Tetro,Francis Ford Coppola
4794,tt0109642,1,1,Dolores Claiborne,Taylor Hackford
4795,tt0300140,1,1,Lilja 4-ever,Lukas Moodysson
4796,tt0119643,1,1,Meet Joe Black,Martin Brest
4797,tt0061578,1,1,The Dirty Dozen,Robert Aldrich
4798,tt0342735,1,1,Manderlay,Lars von Trier
4799,tt0315733,1,1,21 Grams,Alejandro G. IÃ±Ã¡rritu
4800,tt0120399,1,1,U Turn,Oliver Stone
4801,tt0430105,1,1,Four Brothers,John Singleton
4802,tt1392214,1,1,Prisoners,Denis Villeneuve
4803,tt1296898,1,1,Waiting for Forever,James Keach
4804,tt0067128,1,1,Get Carter,Mike Hodges
4805,tt1182345,1,1,Moon,Duncan Jones
4806,tt0109579,1,1,Death and the Maiden,Roman Polanski
4807,tt0384537,1,1,Silent Hill,Christophe Gans
4808,tt2379713,1,1,Spectre,Sam Mendes
4809,tt0292610,1,1,No Good Deed,Bob Rafelson
4810,tt0093277,1,1,Ironweed,Hector Babenco
4811,tt0446013,1,1,Pathfinder,Marcus Nispel
4812,tt0247586,1,1,Nueve reinas,FabiÃ¡n Bielinsky
4813,tt0268978,1,1,A Beautiful Mind,Ron Howard
4814,tt1164999,1,1,Biutiful,Alejandro G. IÃ±Ã¡rritu
4815,tt1582248,1,1,Puncture,"Mark Kassen, Adam Kassen"
4816,tt0101921,1,1,Fried Green Tomatoes,Jon Avnet
4817,tt0498399,1,1,We Own the Night,James Gray
4818,tt0115710,1,1,Blood and Wine,Bob Rafelson
4819,tt0884328,1,1,The Mist,Frank Darabont
4820,tt0100507,1,1,Rocky V,John G. Avildsen
4821,tt4846340,1,1,Hidden Figures,Theodore Melfi
4822,tt1433813,1,1,Hubble 3D,Toni Myers
4823,tt0060223,1,1,La caza,Carlos Saura
4824,tt0070379,1,1,Mean Streets,Martin Scorsese
4825,tt0372784,1,1,Batman Begins,Christopher Nolan
4826,tt0057115,1,1,The Great Escape,John Sturges
4827,tt0118749,1,1,Boogie Nights,Paul Thomas Anderson
4828,tt0408306,1,1,Munich,Steven Spielberg
4829,tt3300542,1,1,London Has Fallen,Babak Najafi
4830,tt1670345,1,1,Now You See Me,Louis Leterrier
4831,tt0078718,1,1,...and justice for all.,Norman Jewison
4832,tt0074285,1,1,Carrie,Brian De Palma
4833,tt1714915,1,1,Only Lovers Left Alive,Jim Jarmusch
4834,tt0425210,1,1,Lucky Number Slevin,Paul McGuigan
4835,tt3612616,1,1,Mommy,Xavier Dolan
4836,tt0120815,1,1,Saving Private Ryan,Steven Spielberg
4837,tt0175880,1,1,Magnolia,Paul Thomas Anderson
4838,tt4082068,1,1,Dheepan,Jacques Audiard
4839,tt0138704,1,1,Pi,Darren Aronofsky
4840,tt0104797,1,1,Malcolm X,Spike Lee
4841,tt0066999,1,1,Dirty Harry,Don Siegel
4842,tt0088680,1,1,After Hours,Martin Scorsese
4843,tt0069762,1,1,Badlands,Terrence Malick
4844,tt0071733,1,1,Lacombe Lucien,Louis Malle
